,Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
2332,Dodge,2005,180.0,6.0,4.0,22225
2333,Dodge,2006,180.0,6.0,4.0,20130
2334,Dodge,2006,150.0,4.0,4.0,18630
2335,Dodge,2006,180.0,6.0,4.0,22520
2336,Dodge,2007,170.0,6.0,4.0,22995
2337,Dodge,2007,170.0,6.0,4.0,20555
2338,Dodge,2007,150.0,4.0,4.0,19055
2341,Buick,2016,200.0,4.0,2.0,33065
2342,Buick,2016,200.0,4.0,2.0,36065
2343,Buick,2017,200.0,4.0,2.0,36065
2344,Buick,2017,200.0,4.0,2.0,33065
2345,Buick,2017,200.0,4.0,2.0,37065
2346,Cadillac,1999,200.0,6.0,4.0,2066
2347,Cadillac,2000,200.0,6.0,4.0,2103
2348,Cadillac,2000,200.0,6.0,4.0,2241
2349,Cadillac,2001,200.0,6.0,4.0,31305
2350,Chevrolet,2003,140.0,4.0,4.0,14230
2351,Chevrolet,2003,140.0,4.0,2.0,14030
2352,Chevrolet,2003,140.0,4.0,4.0,15730
2353,Chevrolet,2003,140.0,4.0,4.0,17030
2354,Chevrolet,2003,140.0,4.0,2.0,16830
2355,Chevrolet,2003,140.0,4.0,2.0,15530
2356,Chevrolet,2004,140.0,4.0,2.0,17410
2357,Chevrolet,2004,140.0,4.0,4.0,16105
2358,Chevrolet,2004,140.0,4.0,4.0,14435
2359,Chevrolet,2004,140.0,4.0,2.0,15905
2360,Chevrolet,2004,140.0,4.0,2.0,14235
2361,Chevrolet,2004,140.0,4.0,4.0,17610
2362,Chevrolet,2004,140.0,4.0,2.0,10135
2363,Chevrolet,2005,140.0,4.0,4.0,16290
2364,Chevrolet,2005,140.0,4.0,4.0,14610
2365,Chevrolet,2005,140.0,4.0,2.0,16090
2366,Chevrolet,2005,140.0,4.0,2.0,17510
2367,Chevrolet,2005,140.0,4.0,4.0,17710
2368,Chevrolet,2005,140.0,4.0,2.0,14410
2369,Chevrolet,2005,140.0,4.0,2.0,10325
2370,Porsche,2015,420.0,6.0,4.0,74100
2372,Porsche,2015,240.0,6.0,4.0,61700
2374,Porsche,2016,420.0,6.0,4.0,74800
2376,Porsche,2016,300.0,6.0,4.0,58300
2378,Porsche,2016,240.0,6.0,4.0,62300
2380,Porsche,2017,300.0,6.0,4.0,59600
2384,Porsche,2006,295.0,6.0,2.0,58900
2385,Porsche,2014,275.0,6.0,2.0,52600
2386,Porsche,2014,325.0,6.0,2.0,63800
2387,Porsche,2015,325.0,6.0,2.0,63800
2388,Porsche,2015,340.0,6.0,2.0,75200
2389,Porsche,2015,275.0,6.0,2.0,52600
2390,Porsche,2016,325.0,6.0,2.0,64100
2391,Porsche,2016,340.0,6.0,2.0,75200
2392,Porsche,2016,275.0,6.0,2.0,52600
2393,Volkswagen,2015,200.0,4.0,4.0,34275
2394,Volkswagen,2015,200.0,4.0,4.0,34095
2395,Volkswagen,2015,200.0,4.0,4.0,32995
2396,Volkswagen,2015,280.0,6.0,4.0,43575
2398,Volkswagen,2015,200.0,4.0,4.0,38085
2399,Volkswagen,2015,200.0,4.0,4.0,35375
2404,Volkswagen,2016,200.0,4.0,4.0,32670
2405,Volkswagen,2016,200.0,4.0,4.0,34655
2406,Volkswagen,2016,200.0,4.0,4.0,35755
2407,Volkswagen,2016,200.0,4.0,4.0,37820
2408,Volkswagen,2016,280.0,6.0,4.0,44355
2411,Volkswagen,2016,200.0,4.0,4.0,34475
2414,Volkswagen,2016,200.0,4.0,4.0,31570
2419,Volkswagen,2017,200.0,4.0,4.0,37820
2421,Volkswagen,2017,200.0,4.0,4.0,34475
2425,Chevrolet,1990,135.0,6.0,4.0,2000
2426,Chevrolet,1990,110.0,4.0,4.0,2000
2427,Toyota,2003,140.0,4.0,2.0,18140
2428,Toyota,2003,180.0,4.0,2.0,22005
2429,Toyota,2003,180.0,4.0,2.0,22705
2430,Toyota,2003,140.0,4.0,2.0,17340
2431,Toyota,2004,140.0,4.0,2.0,19535
2432,Toyota,2004,180.0,4.0,2.0,22935
2433,Toyota,2004,180.0,4.0,2.0,24810
2434,Toyota,2004,180.0,4.0,2.0,22235
2435,Toyota,2004,140.0,4.0,2.0,18370
2436,Toyota,2004,140.0,4.0,2.0,17570
2437,Toyota,2004,140.0,4.0,2.0,20335
2438,Toyota,2004,180.0,4.0,2.0,24110
2439,Toyota,2005,140.0,4.0,2.0,17670
2440,Toyota,2005,180.0,4.0,2.0,22335
2441,Toyota,2005,180.0,4.0,2.0,23035
2442,Toyota,2005,140.0,4.0,2.0,18470
2443,Buick,2003,175.0,6.0,4.0,21235
2444,Buick,2004,175.0,6.0,4.0,21815
2445,Buick,2005,175.0,6.0,4.0,22040
2446,Dodge,2015,375.0,8.0,2.0,31995
2447,Dodge,2015,485.0,8.0,2.0,42595
2448,Dodge,2015,375.0,8.0,2.0,35795
2449,Dodge,2015,485.0,8.0,2.0,37995
2450,Dodge,2015,305.0,6.0,2.0,29995
2451,Dodge,2015,375.0,8.0,2.0,38795
2453,Dodge,2015,485.0,8.0,2.0,45695
2454,Dodge,2015,375.0,8.0,2.0,34995
2455,Dodge,2015,305.0,6.0,2.0,26995
2456,Dodge,2016,375.0,8.0,2.0,31995
2457,Dodge,2016,485.0,8.0,2.0,49195
2458,Dodge,2016,305.0,6.0,2.0,29995
2459,Dodge,2016,485.0,8.0,2.0,37995
2460,Dodge,2016,375.0,8.0,2.0,34995
2461,Dodge,2016,375.0,8.0,2.0,38995
2462,Dodge,2016,305.0,6.0,2.0,26995
2464,Dodge,2016,485.0,8.0,2.0,42795
2465,Dodge,2016,375.0,8.0,2.0,35995
2466,Dodge,2017,375.0,8.0,2.0,35890
2467,Dodge,2017,485.0,8.0,2.0,37995
2468,Dodge,2017,485.0,8.0,2.0,49195
2469,Dodge,2017,375.0,8.0,2.0,36890
2471,Dodge,2017,375.0,8.0,2.0,32890
2472,Dodge,2017,305.0,6.0,2.0,26995
2473,Dodge,2017,375.0,8.0,2.0,39890
2474,Dodge,2017,485.0,8.0,2.0,42795
2475,Dodge,2017,305.0,6.0,2.0,29995
2476,Dodge,2017,485.0,8.0,2.0,43995
2477,Dodge,2017,375.0,8.0,2.0,37390
2478,Dodge,2017,375.0,8.0,2.0,40140
2479,Dodge,2015,485.0,8.0,4.0,47995
2480,Dodge,2015,485.0,8.0,4.0,39995
2482,Dodge,2015,370.0,8.0,4.0,33595
2483,Dodge,2015,292.0,6.0,4.0,27995
2484,Dodge,2015,370.0,8.0,4.0,36595
2485,Dodge,2015,292.0,6.0,4.0,32995
2486,Dodge,2015,292.0,6.0,4.0,30995
2487,Dodge,2015,292.0,6.0,4.0,29995
2488,Dodge,2016,292.0,6.0,4.0,27995
2490,Dodge,2016,292.0,6.0,4.0,29995
2491,Dodge,2016,485.0,8.0,4.0,39995
2492,Dodge,2016,485.0,8.0,4.0,50995
2493,Dodge,2016,370.0,8.0,4.0,36895
2494,Dodge,2016,292.0,6.0,4.0,31995
2495,Dodge,2016,370.0,8.0,4.0,33895
2496,Dodge,2016,292.0,6.0,4.0,30245
2497,Dodge,2017,292.0,6.0,4.0,27995
2498,Dodge,2017,370.0,8.0,4.0,34790
2499,Dodge,2017,485.0,8.0,4.0,51145
2501,Dodge,2017,292.0,6.0,4.0,30245
2502,Dodge,2017,292.0,6.0,4.0,29995
2503,Dodge,2017,370.0,8.0,4.0,39890
2504,Dodge,2017,485.0,8.0,4.0,44995
2505,Dodge,2017,292.0,6.0,4.0,31995
2506,Dodge,2017,485.0,8.0,4.0,39995
2507,Chevrolet,1996,195.0,6.0,3.0,2000
2509,Chevrolet,1996,195.0,6.0,3.0,2000
2510,Chevrolet,1997,200.0,6.0,3.0,2000
2511,Chevrolet,1997,200.0,6.0,3.0,2000
2513,Chevrolet,1998,200.0,6.0,3.0,2050
2514,Chevrolet,1998,200.0,6.0,3.0,2052
2515,Chevrolet,1998,200.0,6.0,3.0,2116
2516,Oldsmobile,1995,160.0,6.0,4.0,2000
2517,Oldsmobile,1996,120.0,4.0,4.0,2000
2518,Oldsmobile,1996,160.0,6.0,4.0,2000
2519,Chrysler,1998,168.0,6.0,4.0,2107
2520,Chrysler,1999,168.0,6.0,4.0,2202
2521,Chrysler,2000,168.0,6.0,4.0,2373
2522,Chevrolet,2015,131.0,4.0,4.0,23515
2523,Chevrolet,2015,131.0,4.0,4.0,21955
2524,Chevrolet,2016,131.0,4.0,4.0,23515
2525,Chevrolet,2016,131.0,4.0,4.0,21955
2526,Chevrolet,2017,131.0,4.0,4.0,22405
2527,Chevrolet,2017,131.0,4.0,4.0,23515
2529,Honda,1990,108.0,4.0,2.0,2000
2530,Honda,1990,92.0,4.0,2.0,2000
2531,Honda,1991,108.0,4.0,2.0,2000
2532,Honda,1991,92.0,4.0,2.0,2000
2534,Honda,1995,102.0,4.0,2.0,2000
2535,Honda,1995,125.0,4.0,2.0,2000
2536,Honda,1995,160.0,4.0,2.0,2033
2537,Honda,1996,106.0,4.0,2.0,2000
2538,Honda,1996,160.0,4.0,2.0,2213
2539,Honda,1996,125.0,4.0,2.0,2108
2540,Honda,1997,160.0,4.0,2.0,2410
2541,Honda,1997,106.0,4.0,2.0,2142
2542,Honda,1997,127.0,4.0,2.0,2322
2543,Honda,2015,143.0,4.0,4.0,24340
2544,Honda,2015,143.0,4.0,4.0,20040
2545,Honda,2015,143.0,4.0,4.0,19990
2546,Honda,2015,205.0,4.0,4.0,24590
2548,Honda,2015,205.0,4.0,2.0,23090
2549,Honda,2015,143.0,4.0,2.0,20390
2550,Honda,2015,205.0,4.0,2.0,22890
2551,Honda,2015,143.0,4.0,4.0,21190
2553,Honda,2015,205.0,4.0,2.0,24390
2554,Honda,2015,143.0,4.0,4.0,22840
2555,Honda,2015,205.0,4.0,4.0,23290
2556,Honda,2015,110.0,4.0,4.0,26740
2559,Honda,2015,143.0,4.0,4.0,19290
2560,Honda,2015,143.0,4.0,2.0,21190
2561,Honda,2015,143.0,4.0,2.0,24140
2562,Honda,2015,143.0,4.0,2.0,18290
2563,Honda,2015,143.0,4.0,4.0,18490
2564,Honda,2015,205.0,4.0,2.0,24590
2565,Honda,2015,110.0,4.0,4.0,29390
2566,Honda,2015,143.0,4.0,2.0,22640
2567,Honda,2015,205.0,4.0,4.0,23090
2568,Honda,2015,143.0,4.0,2.0,19090
2569,Honda,2016,174.0,4.0,2.0,26125
2570,Honda,2016,174.0,4.0,2.0,23425
2571,Honda,2016,174.0,4.0,4.0,26500
2572,Honda,2016,174.0,4.0,2.0,22300
2573,Honda,2016,158.0,4.0,4.0,18640
2574,Honda,2016,158.0,4.0,4.0,22040
2575,Honda,2016,174.0,4.0,4.0,22200
2576,Honda,2016,158.0,4.0,4.0,21040
2577,Honda,2016,158.0,4.0,2.0,20850
2578,Honda,2016,174.0,4.0,4.0,24700
2579,Honda,2016,158.0,4.0,2.0,19050
2580,Honda,2016,158.0,4.0,4.0,19440
2581,Honda,2016,174.0,4.0,4.0,23700
2582,Honda,2016,174.0,4.0,4.0,23200
2583,Honda,2016,158.0,4.0,4.0,20440
2585,Honda,2016,158.0,4.0,2.0,19850
2586,Honda,2017,174.0,4.0,4.0,19700
2587,Honda,2017,180.0,4.0,4.0,21300
2588,Honda,2017,174.0,4.0,4.0,25300
2589,Honda,2017,174.0,4.0,4.0,22800
2590,Honda,2017,174.0,4.0,4.0,20500
2591,Honda,2017,180.0,4.0,4.0,22100
2593,Honda,2017,174.0,4.0,2.0,26225
2595,Honda,2017,174.0,4.0,2.0,23525
2597,Honda,2017,174.0,4.0,4.0,21500
2598,Honda,2017,158.0,4.0,4.0,20540
2599,Honda,2017,158.0,4.0,4.0,18740
2600,Honda,2017,158.0,4.0,2.0,20950
2601,Honda,2017,174.0,4.0,2.0,22400
2604,Honda,2017,158.0,4.0,4.0,19540
2605,Honda,2017,158.0,4.0,4.0,21140
2606,Honda,2017,158.0,4.0,2.0,19150
2607,Honda,2017,158.0,4.0,4.0,22140
2608,Honda,2017,158.0,4.0,2.0,19950
2610,Honda,2017,174.0,4.0,2.0,21600
2611,Chevrolet,1997,200.0,6.0,2.0,2949
2612,Chevrolet,1997,200.0,6.0,2.0,2992
2613,Chevrolet,1997,200.0,6.0,2.0,2529
2614,Chevrolet,1997,200.0,6.0,2.0,2580
2615,Chevrolet,1997,230.0,8.0,2.0,2668
2616,Chevrolet,1997,200.0,6.0,2.0,2583
2617,Chevrolet,1997,200.0,6.0,2.0,2637
2618,Chevrolet,1997,200.0,6.0,2.0,2517
2619,Chevrolet,1997,230.0,8.0,2.0,3046
2620,Chevrolet,1997,200.0,6.0,2.0,2265
2621,Chevrolet,1997,200.0,6.0,2.0,3046
2622,Chevrolet,1997,200.0,6.0,2.0,2896
2623,Chevrolet,1997,230.0,8.0,2.0,2891
2624,Chevrolet,1997,200.0,6.0,2.0,2713
2625,Chevrolet,1997,230.0,8.0,2.0,3120
2626,Chevrolet,1997,200.0,6.0,2.0,2653
2627,Chevrolet,1997,200.0,6.0,2.0,2541
2628,Chevrolet,1997,200.0,6.0,2.0,2486
2629,Chevrolet,1997,200.0,6.0,2.0,2268
2630,Chevrolet,1997,200.0,6.0,2.0,2207
2631,Chevrolet,1997,200.0,6.0,2.0,2925
2632,Chevrolet,1997,200.0,6.0,2.0,2242
2633,Chevrolet,1997,200.0,6.0,2.0,2554
2634,Chevrolet,1997,200.0,6.0,2.0,3088
2635,Chevrolet,1997,200.0,6.0,2.0,2749
2636,Chevrolet,1997,200.0,6.0,2.0,3220
2637,Chevrolet,1997,200.0,6.0,2.0,2996
2638,Chevrolet,1997,200.0,6.0,2.0,2366
2639,Chevrolet,1998,200.0,6.0,2.0,3265
2640,Chevrolet,1998,230.0,8.0,2.0,3676
2641,Chevrolet,1998,200.0,6.0,2.0,3427
2642,Chevrolet,1998,230.0,8.0,2.0,3470
2643,Chevrolet,1998,200.0,6.0,2.0,2898
2644,Chevrolet,1998,200.0,6.0,2.0,2920
2645,Chevrolet,1998,200.0,6.0,2.0,2580
2646,Chevrolet,1998,230.0,8.0,2.0,3357
2647,Chevrolet,1998,200.0,6.0,2.0,2996
2648,Chevrolet,1998,200.0,6.0,2.0,2883
2649,Chevrolet,1998,200.0,6.0,2.0,3094
2650,Chevrolet,1998,200.0,6.0,2.0,2885
2651,Chevrolet,1998,230.0,8.0,2.0,3419
2652,Chevrolet,1998,200.0,6.0,2.0,2668
2653,Chevrolet,1998,200.0,6.0,2.0,2789
2654,Chevrolet,1998,200.0,6.0,2.0,3321
2655,Chevrolet,1998,230.0,8.0,2.0,3342
2656,Chevrolet,1998,200.0,6.0,2.0,3025
2657,Chevrolet,1998,200.0,6.0,2.0,2653
2658,Chevrolet,1998,200.0,6.0,2.0,2740
2659,Chevrolet,1998,200.0,6.0,2.0,2639
2660,Chevrolet,1998,200.0,6.0,2.0,3067
2661,Chevrolet,1998,200.0,6.0,2.0,2817
2662,Chevrolet,1998,200.0,6.0,2.0,3350
2663,Chevrolet,1998,200.0,6.0,2.0,3282
2664,Chevrolet,1998,200.0,6.0,2.0,2430
2665,Chevrolet,1999,230.0,8.0,3.0,3696
2666,Chevrolet,1999,230.0,8.0,3.0,4098
2667,Chevrolet,1998,230.0,8.0,2.0,2949
2668,Chevrolet,1998,230.0,8.0,2.0,3345
2669,Chevrolet,1998,230.0,8.0,2.0,3034
2670,Chevrolet,1998,230.0,8.0,2.0,2697
2671,Chevrolet,1998,255.0,8.0,2.0,3360
2672,Chevrolet,1998,255.0,8.0,2.0,3068
2673,Chevrolet,1998,255.0,8.0,2.0,3090
2674,Chevrolet,1998,255.0,8.0,2.0,2847
2687,Mercedes-Benz,2015,208.0,4.0,4.0,31500
2688,Mercedes-Benz,2015,208.0,4.0,4.0,33500
2689,Mercedes-Benz,2015,355.0,4.0,4.0,48500
2690,Mercedes-Benz,2016,208.0,4.0,4.0,32050
2691,Mercedes-Benz,2016,375.0,4.0,4.0,49500
2692,Mercedes-Benz,2016,208.0,4.0,4.0,34050
2693,Mercedes-Benz,2017,208.0,4.0,4.0,32400
2694,Mercedes-Benz,2017,208.0,4.0,4.0,34400
2695,Mercedes-Benz,2017,375.0,4.0,4.0,49950
2696,Acura,2001,225.0,6.0,2.0,29980
2697,Acura,2001,225.0,6.0,2.0,27980
2698,Acura,2002,225.0,6.0,2.0,28030
2699,Acura,2002,225.0,6.0,2.0,30030
2700,Acura,2003,260.0,6.0,2.0,32700
2701,Acura,2003,260.0,6.0,2.0,30550
2702,Acura,2003,225.0,6.0,2.0,30350
2703,Acura,2003,225.0,6.0,2.0,28200
2704,Acura,2003,260.0,6.0,2.0,30550
2705,Chevrolet,2004,140.0,4.0,4.0,19505
2706,Chevrolet,2005,140.0,4.0,4.0,19690
2707,Mercedes-Benz,2007,268.0,6.0,2.0,54200
2709,Mercedes-Benz,2007,268.0,6.0,2.0,46200
2710,Mercedes-Benz,2007,382.0,8.0,2.0,62900
2711,Mercedes-Benz,2007,382.0,8.0,2.0,54900
2712,Mercedes-Benz,2008,268.0,6.0,2.0,46450
2713,Mercedes-Benz,2008,382.0,8.0,2.0,55150
2715,Mercedes-Benz,2008,382.0,8.0,2.0,63200
2717,Mercedes-Benz,2008,268.0,6.0,2.0,54500
2718,Mercedes-Benz,2009,268.0,6.0,2.0,56100
2719,Mercedes-Benz,2009,382.0,8.0,2.0,64800
2720,Mercedes-Benz,2009,382.0,8.0,2.0,56800
2721,Mercedes-Benz,2009,268.0,6.0,2.0,48100
2722,Mercedes-Benz,2015,402.0,8.0,4.0,73200
2724,Mercedes-Benz,2015,329.0,6.0,4.0,65990
2725,Mercedes-Benz,2015,329.0,6.0,4.0,68490
2727,Mercedes-Benz,2016,329.0,6.0,4.0,66900
2728,Mercedes-Benz,2016,329.0,6.0,4.0,69400
2731,Mercedes-Benz,2016,402.0,8.0,4.0,74100
2732,Mercedes-Benz,2017,402.0,8.0,4.0,74850
2735,Chevrolet,2008,148.0,4.0,2.0,14410
2736,Chevrolet,2008,148.0,4.0,4.0,15120
2737,Chevrolet,2008,260.0,4.0,2.0,22335
2738,Chevrolet,2008,148.0,4.0,4.0,14410
2739,Chevrolet,2008,173.0,4.0,4.0,19695
2740,Chevrolet,2008,148.0,4.0,2.0,15120
2741,Chevrolet,2008,173.0,4.0,2.0,19695
2742,Chevrolet,2009,155.0,4.0,2.0,16460
2743,Chevrolet,2009,155.0,4.0,4.0,15660
2744,Chevrolet,2009,260.0,4.0,2.0,23425
2745,Chevrolet,2009,155.0,4.0,2.0,15660
2746,Chevrolet,2009,260.0,4.0,4.0,23425
2747,Chevrolet,2009,155.0,4.0,4.0,14990
2748,Chevrolet,2009,155.0,4.0,2.0,14990
2749,Chevrolet,2009,155.0,4.0,4.0,16460
2750,Chevrolet,2010,155.0,4.0,4.0,15670
2751,Chevrolet,2010,260.0,4.0,2.0,24535
2752,Chevrolet,2010,155.0,4.0,2.0,14990
2753,Chevrolet,2010,155.0,4.0,4.0,16470
2754,Chevrolet,2010,155.0,4.0,4.0,14990
2755,Chevrolet,2010,155.0,4.0,2.0,16470
2756,Chevrolet,2010,155.0,4.0,2.0,15670
2757,Chevrolet,2012,300.0,8.0,4.0,28340
2758,Chevrolet,2012,242.0,5.0,4.0,29480
2759,Chevrolet,2012,185.0,4.0,4.0,23030
2760,Chevrolet,2012,185.0,4.0,2.0,20980
2761,Chevrolet,2012,242.0,5.0,4.0,30320
2762,Chevrolet,2012,242.0,5.0,4.0,26160
2763,Chevrolet,2012,242.0,5.0,4.0,27490
2764,Chevrolet,2012,185.0,4.0,4.0,22955
2765,Chevrolet,2012,185.0,4.0,4.0,19730
2766,Chevrolet,2012,185.0,4.0,2.0,24440
2767,Chevrolet,2012,185.0,4.0,2.0,17475
2768,Chevrolet,2012,185.0,4.0,4.0,24285
2769,Chevrolet,2012,185.0,4.0,4.0,26620
2770,Chevrolet,2012,185.0,4.0,2.0,20370
2771,Chevrolet,2012,300.0,8.0,4.0,27010
2772,Chevrolet,2012,242.0,5.0,4.0,28460
2773,Chevrolet,2015,200.0,4.0,4.0,29220
2774,Chevrolet,2015,200.0,4.0,4.0,29550
2775,Chevrolet,2015,305.0,6.0,4.0,25850
2776,Chevrolet,2015,305.0,6.0,4.0,28630
2777,Chevrolet,2015,200.0,4.0,4.0,27110
2778,Chevrolet,2015,200.0,4.0,4.0,24330
2779,Chevrolet,2015,200.0,4.0,4.0,26885
2780,Chevrolet,2015,305.0,6.0,4.0,30005
2781,Chevrolet,2015,305.0,6.0,4.0,34415
2782,Chevrolet,2015,200.0,4.0,4.0,21775
2783,Chevrolet,2015,305.0,6.0,4.0,32085
2784,Chevrolet,2015,305.0,6.0,4.0,30785
2785,Chevrolet,2015,305.0,6.0,4.0,32385
2786,Chevrolet,2015,305.0,6.0,4.0,34115
2787,Chevrolet,2015,200.0,4.0,4.0,25170
2788,Chevrolet,2015,200.0,4.0,4.0,20120
2789,Chevrolet,2015,200.0,4.0,4.0,27630
2790,Chevrolet,2015,305.0,6.0,4.0,29705
2791,Chevrolet,2015,200.0,4.0,4.0,31555
2792,Chevrolet,2016,305.0,6.0,4.0,30665
2793,Chevrolet,2016,305.0,6.0,4.0,32895
2794,Chevrolet,2016,305.0,6.0,4.0,35000
2795,Chevrolet,2016,305.0,6.0,4.0,30365
2796,Chevrolet,2016,200.0,4.0,4.0,28515
2797,Chevrolet,2016,305.0,6.0,4.0,33195
2798,Chevrolet,2016,200.0,4.0,4.0,30030
2799,Chevrolet,2016,200.0,4.0,4.0,20100
2800,Chevrolet,2016,200.0,4.0,4.0,32440
2801,Chevrolet,2016,305.0,6.0,4.0,31670
2802,Chevrolet,2016,305.0,6.0,4.0,26510
2803,Chevrolet,2016,200.0,4.0,4.0,30435
2804,Chevrolet,2016,200.0,4.0,4.0,27545
2805,Chevrolet,2016,200.0,4.0,4.0,24990
2806,Chevrolet,2016,305.0,6.0,4.0,35300
2807,Chevrolet,2016,200.0,4.0,4.0,27920
2808,Chevrolet,2016,200.0,4.0,4.0,22435
2809,Chevrolet,2016,200.0,4.0,4.0,25980
2810,Chevrolet,2016,305.0,6.0,4.0,29440
2811,Dodge,1992,92.0,4.0,2.0,2000
2812,Dodge,1992,92.0,4.0,2.0,2000
2813,Dodge,1993,92.0,4.0,2.0,2000
2814,Dodge,1993,113.0,4.0,4.0,2000
2816,Dodge,1993,92.0,4.0,4.0,2000
2817,Dodge,1994,113.0,4.0,4.0,2000
2818,Dodge,1994,92.0,4.0,2.0,2000
2821,Plymouth,1992,113.0,4.0,4.0,2000
2822,Plymouth,1992,92.0,4.0,2.0,2000
2823,Plymouth,1992,92.0,4.0,2.0,2000
2825,Plymouth,1992,113.0,4.0,4.0,2000
2826,Plymouth,1993,92.0,4.0,2.0,2000
2828,Plymouth,1993,113.0,4.0,4.0,2000
2829,Plymouth,1993,113.0,4.0,4.0,2000
2830,Plymouth,1993,92.0,4.0,4.0,2000
2831,Plymouth,1993,136.0,4.0,4.0,2000
2832,Plymouth,1993,113.0,4.0,4.0,2000
2833,Plymouth,1994,113.0,4.0,4.0,2000
2834,Plymouth,1994,136.0,4.0,4.0,2000
2835,Plymouth,1994,136.0,4.0,4.0,2000
2836,Plymouth,1994,92.0,4.0,2.0,2000
2838,Plymouth,1994,113.0,4.0,4.0,2000
2840,Chrysler,2002,234.0,6.0,4.0,25520
2841,Chrysler,2002,200.0,6.0,4.0,22790
2842,Chrysler,2002,250.0,6.0,4.0,28415
2843,Chrysler,2003,200.0,6.0,4.0,23180
2844,Chrysler,2003,234.0,6.0,4.0,25910
2845,Chrysler,2003,250.0,6.0,4.0,28805
2846,Chrysler,2004,200.0,6.0,4.0,23480
2847,Chrysler,2004,234.0,6.0,4.0,26210
2848,Chrysler,2004,250.0,6.0,4.0,29105
2897,Lincoln,2001,275.0,8.0,4.0,39660
2898,Lincoln,2002,275.0,8.0,4.0,39895
2899,Lincoln,2002,275.0,8.0,4.0,38185
2900,Lincoln,2002,275.0,8.0,4.0,38790
2901,Lincoln,2002,275.0,8.0,4.0,39775
2902,Lincoln,2017,305.0,6.0,4.0,44560
2903,Lincoln,2017,305.0,6.0,4.0,46560
2904,Lincoln,2017,305.0,6.0,4.0,49515
2909,Lincoln,2017,305.0,6.0,4.0,47515
2910,Ford,1998,195.0,6.0,4.0,2655
2911,Ford,1999,200.0,6.0,4.0,2702
2912,Ford,2000,200.0,6.0,4.0,2937
2913,Ford,1998,125.0,4.0,4.0,2000
2917,Ford,1999,125.0,4.0,4.0,2000
2919,Ford,2000,170.0,6.0,4.0,2000
2920,Ford,2000,125.0,4.0,4.0,2079
2922,Toyota,2017,137.0,4.0,4.0,18750
2923,Toyota,2017,137.0,4.0,4.0,19490
2924,Toyota,2015,140.0,4.0,4.0,18965
2925,Toyota,2015,132.0,4.0,4.0,18965
2926,Toyota,2015,140.0,4.0,4.0,19665
2927,Toyota,2015,132.0,4.0,4.0,19895
2928,Toyota,2015,132.0,4.0,4.0,17550
2929,Toyota,2015,132.0,4.0,4.0,16950
2930,Toyota,2015,132.0,4.0,4.0,21495
2931,Toyota,2015,132.0,4.0,4.0,22025
2932,Toyota,2015,132.0,4.0,4.0,22955
2933,Toyota,2015,132.0,4.0,4.0,19195
2934,Toyota,2015,140.0,4.0,4.0,22725
2935,Toyota,2015,132.0,4.0,4.0,18565
2936,Toyota,2016,140.0,4.0,4.0,19135
2937,Toyota,2016,132.0,4.0,4.0,19135
2938,Toyota,2016,132.0,4.0,4.0,20065
2939,Toyota,2016,132.0,4.0,4.0,17300
2940,Toyota,2016,132.0,4.0,4.0,23125
2941,Toyota,2016,132.0,4.0,4.0,21665
2942,Toyota,2016,132.0,4.0,4.0,22195
2943,Toyota,2016,140.0,4.0,4.0,19835
2944,Toyota,2016,132.0,4.0,4.0,20635
2945,Toyota,2016,140.0,4.0,4.0,22895
2946,Toyota,2016,132.0,4.0,4.0,17900
2947,Toyota,2016,132.0,4.0,4.0,18735
2948,Toyota,2016,132.0,4.0,4.0,19365
2949,Toyota,2017,132.0,4.0,4.0,22680
2950,Toyota,2017,140.0,4.0,4.0,21300
2951,Toyota,2017,132.0,4.0,4.0,18500
2952,Toyota,2017,132.0,4.0,4.0,21665
2953,Toyota,2017,140.0,4.0,4.0,19335
2954,Toyota,2017,132.0,4.0,4.0,21900
2955,Toyota,2017,132.0,4.0,4.0,21825
2956,Toyota,2017,132.0,4.0,4.0,18935
2957,Toyota,2017,132.0,4.0,4.0,20445
2958,Volkswagen,1992,158.0,4.0,2.0,2000
2959,Volkswagen,1992,178.0,6.0,2.0,2000
2960,Volkswagen,1993,178.0,6.0,2.0,2000
2961,Volkswagen,1994,178.0,6.0,2.0,2000
2962,Chevrolet,1994,120.0,4.0,4.0,2000
2963,Chevrolet,1996,120.0,4.0,4.0,2000
2964,Chevrolet,2014,455.0,8.0,2.0,53000
2965,Chevrolet,2014,455.0,8.0,2.0,57000
2966,Chevrolet,2014,455.0,8.0,2.0,62000
2967,Chevrolet,2014,455.0,8.0,2.0,58000
2968,Chevrolet,2015,460.0,8.0,2.0,68160
2969,Chevrolet,2015,460.0,8.0,2.0,64160
2971,Chevrolet,2015,455.0,8.0,2.0,63160
2972,Chevrolet,2015,460.0,8.0,2.0,64000
2973,Chevrolet,2015,455.0,8.0,2.0,55000
2975,Chevrolet,2015,460.0,8.0,2.0,73450
2976,Chevrolet,2015,455.0,8.0,2.0,64450
2977,Chevrolet,2015,460.0,8.0,2.0,69450
2978,Chevrolet,2015,460.0,8.0,2.0,60000
2979,Chevrolet,2015,455.0,8.0,2.0,59000
2984,Chevrolet,2015,455.0,8.0,2.0,68450
2985,Chevrolet,2015,455.0,8.0,2.0,59160
2988,Chevrolet,2016,460.0,8.0,2.0,70145
