,Manufacturer,Model,HorsePower,Cylinders,Category,Price
3662,Ford,E-250,200.0,6.0,No Category,2000
3663,Ford,E-250,200.0,6.0,No Category,2000
3664,Ford,E-250,200.0,6.0,No Category,2000
3665,Ford,E-250,235.0,6.0,No Category,2080
3666,Ford,E-250,235.0,6.0,No Category,2107
3667,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",55850
3668,Mercedes-Benz,E-Class,550.0,8.0,"Factory Tuner,Luxury,High-Performance",93600
3669,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",53350
3670,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance,Hybrid",57100
3671,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",54800
3672,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",59000
3673,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",54300
3674,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",67750
3675,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",52300
3676,Mercedes-Benz,E-Class,577.0,8.0,"Factory Tuner,Luxury,High-Performance",100600
3677,Mercedes-Benz,E-Class,577.0,8.0,"Factory Tuner,Luxury,High-Performance",103200
3678,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",52300
3679,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",64850
3680,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",54300
3681,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",59400
3682,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",61350
3683,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",51800
3684,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",59000
3685,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",54800
3686,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",51800
3687,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",62350
3688,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",63100
3689,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",59900
3690,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",59900
3691,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",55150
3692,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",53100
3693,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",65600
3694,Mercedes-Benz,E-Class,577.0,8.0,"Factory Tuner,Luxury,High-Performance",101700
3695,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",53100
3696,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",55600
3697,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",54200
3698,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",60300
3699,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",62250
3700,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",55150
3701,Mercedes-Benz,E-Class,302.0,6.0,"Luxury,Performance",55600
3702,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",68700
3703,Mercedes-Benz,E-Class,577.0,8.0,"Factory Tuner,Luxury,High-Performance",104300
3704,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",52650
3705,Mercedes-Benz,E-Class,195.0,4.0,"Diesel,Luxury",52650
3706,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",56700
3707,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",62600
3708,Mercedes-Benz,E-Class,241.0,4.0,Luxury,54650
3709,Mercedes-Benz,E-Class,241.0,4.0,Luxury,54650
3710,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,Performance",57050
3711,Mercedes-Benz,E-Class,241.0,4.0,Luxury,52150
3712,Mercedes-Benz,E-Class,241.0,4.0,Luxury,52150
3713,Mercedes-Benz,E-Class,329.0,6.0,"Luxury,High-Performance",54550
3714,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",60650
3715,Mercedes-Benz,E-Class,402.0,8.0,"Luxury,High-Performance",69100
3720,Ford,E-Series Van,255.0,8.0,Flex Fuel,31460
3721,Ford,E-Series Van,225.0,8.0,Flex Fuel,26630
3722,Ford,E-Series Van,225.0,8.0,Flex Fuel,27630
3723,Ford,E-Series Van,225.0,8.0,Flex Fuel,28985
3724,Ford,E-Series Van,225.0,8.0,Flex Fuel,27840
3725,Ford,E-Series Van,255.0,8.0,Flex Fuel,30560
3726,Ford,E-Series Van,225.0,8.0,Flex Fuel,27325
3727,Ford,E-Series Van,255.0,8.0,Flex Fuel,31485
3728,Ford,E-Series Van,225.0,8.0,Flex Fuel,30145
3729,Ford,E-Series Van,225.0,8.0,Flex Fuel,28785
3730,Ford,E-Series Van,225.0,8.0,Flex Fuel,28540
3731,Ford,E-Series Van,255.0,8.0,Flex Fuel,32385
3732,Ford,E-Series Van,225.0,8.0,Flex Fuel,28600
3733,Ford,E-Series Van,255.0,8.0,Flex Fuel,32760
3734,Ford,E-Series Van,225.0,8.0,Flex Fuel,30060
3735,Ford,E-Series Van,225.0,8.0,Flex Fuel,31420
3736,Ford,E-Series Van,255.0,8.0,Flex Fuel,33660
3737,Ford,E-Series Van,225.0,8.0,Flex Fuel,29815
3738,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,28760
3739,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,34320
3740,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,35620
3741,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,34160
3742,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,31200
3743,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,31855
3744,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,35245
3745,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,36545
3746,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,32785
3747,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,35085
3748,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,29455
3749,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,31900
3750,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,32675
3751,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,37320
3752,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,36020
3753,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,35860
3754,Ford,E-Series Wagon,255.0,8.0,Flex Fuel,33560
3755,Ford,E-Series Wagon,225.0,8.0,Flex Fuel,30230
3756,Mercedes-Benz,E55 AMG,349.0,8.0,"Factory Tuner,Luxury,Performance",5878
3757,Mercedes-Benz,E55 AMG,349.0,8.0,"Factory Tuner,Luxury,Performance",6120
3758,Toyota,ECHO,108.0,4.0,No Category,10775
3759,Toyota,ECHO,108.0,4.0,No Category,11575
3760,Toyota,ECHO,108.0,4.0,No Category,10245
3761,Toyota,ECHO,108.0,4.0,No Category,11045
3762,Toyota,ECHO,108.0,4.0,No Category,10885
3763,Toyota,ECHO,108.0,4.0,No Category,11685
3764,Toyota,ECHO,108.0,4.0,No Category,11155
3765,Toyota,ECHO,108.0,4.0,No Category,10355
3766,Toyota,ECHO,108.0,4.0,No Category,10985
3767,Toyota,ECHO,108.0,4.0,No Category,11255
3768,Toyota,ECHO,108.0,4.0,No Category,11785
3769,Toyota,ECHO,108.0,4.0,No Category,10455
3770,Mitsubishi,Eclipse Spyder,162.0,4.0,No Category,27799
3771,Mitsubishi,Eclipse Spyder,265.0,6.0,Performance,32599
3772,Mitsubishi,Eclipse Spyder,265.0,6.0,Performance,32599
3773,Mitsubishi,Eclipse Spyder,162.0,4.0,No Category,27999
3774,Mitsubishi,Eclipse Spyder,162.0,4.0,No Category,28299
3775,Mitsubishi,Eclipse Spyder,265.0,6.0,Performance,32599
3776,Mitsubishi,Eclipse Spyder,162.0,4.0,No Category,27999
3777,Mitsubishi,Eclipse,162.0,4.0,Hatchback,24699
3778,Mitsubishi,Eclipse,162.0,4.0,Hatchback,20699
3779,Mitsubishi,Eclipse,265.0,6.0,"Hatchback,Performance",29089
3780,Mitsubishi,Eclipse,162.0,4.0,Hatchback,21699
3781,Mitsubishi,Eclipse,265.0,6.0,"Hatchback,Performance",28089
3782,Mitsubishi,Eclipse,162.0,4.0,Hatchback,24699
3783,Mitsubishi,Eclipse,162.0,4.0,Hatchback,19999
3784,Mitsubishi,Eclipse,162.0,4.0,Hatchback,18999
3785,Mitsubishi,Eclipse,265.0,6.0,"Hatchback,Performance",29089
3786,Mitsubishi,Eclipse,162.0,4.0,Hatchback,19499
3787,Mitsubishi,Eclipse,162.0,4.0,Hatchback,20499
3788,Mitsubishi,Eclipse,162.0,4.0,Hatchback,24699
3789,Mitsubishi,Eclipse,265.0,6.0,"Hatchback,Performance",29089
3790,Mitsubishi,Eclipse,162.0,4.0,Hatchback,24699
3791,Ford,Edge,245.0,4.0,Crossover,30095
3792,Ford,Edge,245.0,4.0,Crossover,33495
3793,Ford,Edge,245.0,4.0,Crossover,28100
3794,Ford,Edge,245.0,4.0,Crossover,31500
3795,Ford,Edge,315.0,6.0,Crossover,40095
3796,Ford,Edge,315.0,6.0,Crossover,38100
3797,Ford,Edge,245.0,4.0,Crossover,37595
3798,Ford,Edge,245.0,4.0,Crossover,35600
3799,Ford,Edge,245.0,4.0,Crossover,28700
3800,Ford,Edge,245.0,4.0,Crossover,30695
3801,Ford,Edge,245.0,4.0,Crossover,31790
3802,Ford,Edge,245.0,4.0,Crossover,37595
3803,Ford,Edge,315.0,6.0,"Crossover,Performance",40900
3804,Ford,Edge,245.0,4.0,Crossover,33785
3805,Ford,Edge,245.0,4.0,Crossover,35600
3806,Ford,Edge,245.0,4.0,Crossover,28950
3807,Ford,Edge,245.0,4.0,Crossover,37595
3808,Ford,Edge,315.0,6.0,"Crossover,Performance",40900
3809,Ford,Edge,245.0,4.0,Crossover,30945
3810,Ford,Edge,245.0,4.0,Crossover,33785
3811,Ford,Edge,245.0,4.0,Crossover,31790
3812,Ford,Edge,245.0,4.0,Crossover,35600
3813,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3814,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3815,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3816,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3817,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3818,Oldsmobile,Eighty-Eight Royale,170.0,6.0,No Category,2000
3819,Oldsmobile,Eighty-Eight Royale,205.0,6.0,No Category,2000
3820,Oldsmobile,Eighty-Eight Royale,205.0,6.0,No Category,2000
3821,Oldsmobile,Eighty-Eight Royale,205.0,6.0,No Category,2000
3822,Oldsmobile,Eighty-Eight Royale,225.0,6.0,No Category,2000
3823,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2000
3824,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2000
3825,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2000
3826,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2098
3827,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2210
3828,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2107
3829,Oldsmobile,Eighty-Eight,205.0,6.0,No Category,2320
3830,Hyundai,Elantra Coupe,145.0,4.0,No Category,18595
3831,Hyundai,Elantra Coupe,148.0,4.0,No Category,18595
3832,Hyundai,Elantra Coupe,148.0,4.0,No Category,19895
3833,Hyundai,Elantra Coupe,145.0,4.0,No Category,20895
3834,Hyundai,Elantra Coupe,148.0,4.0,No Category,20895
3835,Hyundai,Elantra Coupe,148.0,4.0,No Category,17595
3836,Hyundai,Elantra Coupe,166.0,4.0,No Category,19600
3837,Hyundai,Elantra Coupe,173.0,4.0,No Category,19600
3838,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",19800
3839,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",18800
3840,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",18800
3841,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",19800
3842,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",18800
3843,Hyundai,Elantra GT,173.0,4.0,"Hatchback,Performance",19800
3844,Hyundai,Elantra Touring,138.0,4.0,Hatchback,17195
3845,Hyundai,Elantra Touring,138.0,4.0,Hatchback,19795
3846,Hyundai,Elantra Touring,138.0,4.0,Hatchback,15995
3847,Hyundai,Elantra Touring,138.0,4.0,Hatchback,18995
3848,Hyundai,Elantra Touring,138.0,4.0,Hatchback,15995
3849,Hyundai,Elantra Touring,138.0,4.0,Hatchback,19495
3850,Hyundai,Elantra Touring,138.0,4.0,Hatchback,17195
3851,Hyundai,Elantra Touring,138.0,4.0,Hatchback,20295
3852,Hyundai,Elantra Touring,138.0,4.0,Hatchback,17195
3853,Hyundai,Elantra Touring,138.0,4.0,Hatchback,15995
3854,Hyundai,Elantra Touring,138.0,4.0,Hatchback,19495
3855,Hyundai,Elantra Touring,138.0,4.0,Hatchback,20295
3856,Hyundai,Elantra,173.0,4.0,No Category,22600
3857,Hyundai,Elantra,145.0,4.0,No Category,21700
3858,Hyundai,Elantra,145.0,4.0,No Category,18250
3859,Hyundai,Elantra,145.0,4.0,No Category,17250
3860,Hyundai,Elantra,166.0,4.0,No Category,22600
3861,Hyundai,Elantra,173.0,4.0,No Category,21600
3862,Hyundai,Elantra,145.0,4.0,No Category,21700
3863,Hyundai,Elantra,173.0,4.0,Performance,21250
3864,Hyundai,Elantra,145.0,4.0,No Category,18250
3865,Hyundai,Elantra,166.0,4.0,No Category,21250
3866,Hyundai,Elantra,145.0,4.0,No Category,21700
3867,Hyundai,Elantra,173.0,4.0,Performance,20250
3868,Hyundai,Elantra,145.0,4.0,No Category,17250
3869,Hyundai,Elantra,145.0,4.0,No Category,21700
3870,Hyundai,Elantra,145.0,4.0,No Category,19700
3871,Hyundai,Elantra,147.0,4.0,No Category,18150
3872,Hyundai,Elantra,147.0,4.0,No Category,22350
3873,Hyundai,Elantra,147.0,4.0,No Category,18150
3874,Hyundai,Elantra,128.0,4.0,No Category,20650
3875,Hyundai,Elantra,147.0,4.0,No Category,17150
3876,Hyundai,Elantra,147.0,4.0,No Category,22350
3877,Hyundai,Elantra,201.0,4.0,No Category,22750
3878,Hyundai,Elantra,201.0,4.0,No Category,21650
3879,Hyundai,Elantra,147.0,4.0,No Category,20250
3880,Cadillac,Eldorado,275.0,8.0,Luxury,2905
3881,Cadillac,Eldorado,300.0,8.0,Luxury,3257
3882,Cadillac,Eldorado,300.0,8.0,Luxury,44011
3883,Cadillac,Eldorado,275.0,8.0,Luxury,40436
3884,Cadillac,Eldorado,300.0,8.0,Luxury,47660
3885,Cadillac,Eldorado,300.0,8.0,Luxury,45265
3886,Cadillac,Eldorado,275.0,8.0,Luxury,42130
3887,Buick,Electra,165.0,6.0,No Category,2000
3888,Buick,Electra,165.0,6.0,No Category,2000
3889,Buick,Electra,165.0,6.0,No Category,2000
3890,Buick,Electra,165.0,6.0,No Category,2000
3891,Honda,Element,166.0,4.0,Crossover,22785
3892,Honda,Element,166.0,4.0,Crossover,25770
3893,Honda,Element,166.0,4.0,Crossover,23270
3894,Honda,Element,166.0,4.0,Crossover,23585
3895,Honda,Element,166.0,4.0,Crossover,20275
3896,Honda,Element,166.0,4.0,Crossover,24085
3897,Honda,Element,166.0,4.0,Crossover,25285
3898,Honda,Element,166.0,4.0,Crossover,21475
3899,Honda,Element,166.0,4.0,Crossover,24070
3900,Honda,Element,166.0,4.0,Crossover,22385
3901,Honda,Element,166.0,4.0,Crossover,23885
3902,Honda,Element,166.0,4.0,Crossover,22635
3903,Honda,Element,166.0,4.0,Crossover,24335
3904,Honda,Element,166.0,4.0,Crossover,25585
3905,Honda,Element,166.0,4.0,Crossover,20525
3906,Honda,Element,166.0,4.0,Crossover,21775
3907,Honda,Element,166.0,4.0,Crossover,24320
3908,Honda,Element,166.0,4.0,Crossover,24185
3909,Honda,Element,166.0,4.0,Crossover,22075
3910,Honda,Element,166.0,4.0,Crossover,20825
3911,Honda,Element,166.0,4.0,Crossover,22935
3912,Lotus,Elise,189.0,4.0,"Exotic,High-Performance",43995
3913,Lotus,Elise,218.0,4.0,"Exotic,High-Performance",54990
3914,Lotus,Elise,189.0,4.0,"Exotic,High-Performance",47250
3915,Lotus,Elise,189.0,4.0,"Exotic,High-Performance",47250
3916,Lotus,Elise,218.0,4.0,"Exotic,High-Performance",54990
3917,Lotus,Elise,189.0,4.0,"Exotic,High-Performance",51845
3918,Lotus,Elise,217.0,4.0,"Exotic,High-Performance",54990
3919,Lotus,Elise,217.0,4.0,"Exotic,High-Performance",57950
3920,Buick,Enclave,288.0,6.0,Crossover,49305
3921,Buick,Enclave,288.0,6.0,Crossover,39050
3922,Buick,Enclave,288.0,6.0,Crossover,43450
3923,Buick,Enclave,288.0,6.0,Crossover,45450
3924,Buick,Enclave,288.0,6.0,Crossover,47305
3925,Buick,Enclave,288.0,6.0,Crossover,43660
3926,Buick,Enclave,288.0,6.0,Crossover,49515
3927,Buick,Enclave,288.0,6.0,Crossover,39065
3928,Buick,Enclave,288.0,6.0,Crossover,47515
3929,Buick,Enclave,288.0,6.0,Crossover,45660
3930,Buick,Enclave,288.0,6.0,Crossover,39065
3931,Buick,Enclave,288.0,6.0,Crossover,45765
3932,Buick,Enclave,288.0,6.0,Crossover,47625
3933,Buick,Enclave,288.0,6.0,Crossover,43765
3934,Buick,Enclave,288.0,6.0,Crossover,49625
3935,Buick,Encore,138.0,4.0,Crossover,29450
3936,Buick,Encore,138.0,4.0,Crossover,27655
3937,Buick,Encore,138.0,4.0,Crossover,25565
3938,Buick,Encore,138.0,4.0,Crossover,29435
3939,Buick,Encore,138.0,4.0,Crossover,27950
3940,Buick,Encore,138.0,4.0,Crossover,24065
3941,Buick,Encore,138.0,4.0,Crossover,26155
3942,Buick,Encore,138.0,4.0,Crossover,30935
3943,Buick,Encore,138.0,4.0,Crossover,31285
3944,Buick,Encore,138.0,4.0,Crossover,25565
3945,Buick,Encore,138.0,4.0,Crossover,28300
3946,Buick,Encore,138.0,4.0,Crossover,29785
3947,Buick,Encore,153.0,4.0,Crossover,28850
3948,Buick,Encore,138.0,4.0,Crossover,24065
3949,Buick,Encore,153.0,4.0,Crossover,27350
3950,Buick,Encore,138.0,4.0,Crossover,29800
3951,Buick,Encore,138.0,4.0,Crossover,26355
3952,Buick,Encore,138.0,4.0,Crossover,27855
3953,Buick,Encore,138.0,4.0,Crossover,31965
3954,Buick,Encore,138.0,4.0,Crossover,26865
3955,Buick,Encore,138.0,4.0,Crossover,30565
3956,Buick,Encore,138.0,4.0,Crossover,25565
3957,Buick,Encore,138.0,4.0,Crossover,27065
3958,Buick,Encore,138.0,4.0,Crossover,28365
3959,Buick,Encore,138.0,4.0,Crossover,30465
3960,Buick,Encore,138.0,4.0,Crossover,24365
3961,Buick,Encore,138.0,4.0,Crossover,25865
3962,Buick,Encore,138.0,4.0,Crossover,29065
3963,Mitsubishi,Endeavor,225.0,6.0,Crossover,29099
3964,Mitsubishi,Endeavor,225.0,6.0,Crossover,29099
3965,Mitsubishi,Endeavor,225.0,6.0,Crossover,27599
3966,Mitsubishi,Endeavor,225.0,6.0,Crossover,27599
3967,Mitsubishi,Endeavor,225.0,6.0,Crossover,29999
3968,Mitsubishi,Endeavor,225.0,6.0,Crossover,31499
3969,Mitsubishi,Endeavor,225.0,6.0,Crossover,27999
3970,Mitsubishi,Endeavor,225.0,6.0,Crossover,28299
3971,Mitsubishi,Endeavor,225.0,6.0,Crossover,32099
3972,Mitsubishi,Endeavor,225.0,6.0,Crossover,33599
3973,Hyundai,Entourage,242.0,6.0,No Category,26395
3974,Hyundai,Entourage,242.0,6.0,No Category,28895
3975,Hyundai,Entourage,242.0,6.0,No Category,23895
3976,Hyundai,Entourage,250.0,6.0,No Category,29895
3977,Hyundai,Entourage,250.0,6.0,No Category,23995
3978,Buick,Envision,252.0,4.0,Crossover,42070
3979,Buick,Envision,252.0,4.0,Crossover,44710
3980,Buick,Envision,197.0,4.0,"Crossover,Flex Fuel",39570
3981,Buick,Envision,252.0,4.0,Crossover,44960
3982,Buick,Envision,197.0,4.0,"Crossover,Flex Fuel",35870
3983,Buick,Envision,252.0,4.0,Crossover,42320
3984,Buick,Envision,197.0,4.0,"Crossover,Flex Fuel",37720
3985,Buick,Envision,197.0,4.0,"Crossover,Flex Fuel",37720
3986,GMC,Envoy XL,275.0,6.0,No Category,33570
3987,GMC,Envoy XL,275.0,6.0,No Category,38120
3988,GMC,Envoy XL,275.0,6.0,No Category,31320
3989,GMC,Envoy XL,275.0,6.0,No Category,35870
3990,GMC,Envoy XL,275.0,6.0,No Category,33810
3991,GMC,Envoy XL,275.0,6.0,No Category,36060
3992,GMC,Envoy XL,300.0,8.0,No Category,38160
3993,GMC,Envoy XL,275.0,6.0,No Category,31945
3994,GMC,Envoy XL,300.0,8.0,No Category,40235
3995,GMC,Envoy XL,275.0,6.0,No Category,29695
3996,GMC,Envoy XL,291.0,6.0,No Category,33160
3997,GMC,Envoy XL,300.0,8.0,No Category,37600
3998,GMC,Envoy XL,291.0,6.0,No Category,29630
3999,GMC,Envoy XL,291.0,6.0,No Category,30910
4000,GMC,Envoy XL,300.0,8.0,No Category,35350
4001,GMC,Envoy XL,291.0,6.0,No Category,27380
4002,GMC,Envoy XUV,275.0,6.0,No Category,36115
4003,GMC,Envoy XUV,275.0,6.0,No Category,29780
4004,GMC,Envoy XUV,275.0,6.0,No Category,33865
4005,GMC,Envoy XUV,275.0,6.0,No Category,32030
4006,GMC,Envoy,291.0,6.0,No Category,32960
4007,GMC,Envoy,291.0,6.0,No Category,26760
4008,GMC,Envoy,291.0,6.0,No Category,30770
4009,GMC,Envoy,302.0,8.0,No Category,34990
4010,GMC,Envoy,291.0,6.0,No Category,28950
4011,GMC,Envoy,302.0,8.0,No Category,37190
4012,GMC,Envoy,285.0,6.0,No Category,34020
4013,GMC,Envoy,285.0,6.0,No Category,27980
4014,GMC,Envoy,300.0,8.0,No Category,37105
4015,GMC,Envoy,300.0,8.0,No Category,34970
4016,GMC,Envoy,285.0,6.0,No Category,30115
4017,GMC,Envoy,285.0,6.0,No Category,31885
4018,GMC,Envoy,285.0,6.0,No Category,35615
4019,GMC,Envoy,300.0,8.0,No Category,36535
4020,GMC,Envoy,285.0,6.0,No Category,30625
4021,GMC,Envoy,285.0,6.0,No Category,32760
4022,GMC,Envoy,300.0,8.0,No Category,38670
4023,GMC,Envoy,285.0,6.0,No Category,33480
4024,Ferrari,Enzo,660.0,12.0,"Exotic,High-Performance",643330
4025,Volkswagen,Eos,200.0,4.0,No Category,38325
4026,Volkswagen,Eos,200.0,4.0,No Category,42095
4027,Volkswagen,Eos,200.0,4.0,No Category,35595
4028,Volkswagen,Eos,200.0,4.0,No Category,39545
4029,Volkswagen,Eos,200.0,4.0,No Category,42745
4030,Volkswagen,Eos,200.0,4.0,No Category,36145
4031,Volkswagen,Eos,200.0,4.0,No Category,31995
4032,Suzuki,Equator,152.0,4.0,No Category,22075
4033,Suzuki,Equator,261.0,6.0,No Category,25645
4034,Suzuki,Equator,261.0,6.0,No Category,24775
4035,Suzuki,Equator,261.0,6.0,No Category,28850
4036,Suzuki,Equator,261.0,6.0,No Category,30900
4037,Suzuki,Equator,152.0,4.0,No Category,17520
4038,Suzuki,Equator,261.0,6.0,No Category,25125
4039,Suzuki,Equator,261.0,6.0,No Category,23245
4040,Suzuki,Equator,261.0,6.0,No Category,27825
4041,Suzuki,Equator,152.0,4.0,No Category,18825
4042,Suzuki,Equator,261.0,6.0,No Category,25979
4043,Suzuki,Equator,261.0,6.0,No Category,25279
4044,Suzuki,Equator,261.0,6.0,No Category,28279
4045,Suzuki,Equator,152.0,4.0,No Category,17595
4046,Suzuki,Equator,261.0,6.0,No Category,29150
4047,Suzuki,Equator,152.0,4.0,No Category,22479
4048,Suzuki,Equator,152.0,4.0,No Category,19299
4049,Suzuki,Equator,152.0,4.0,No Category,17899
4050,Suzuki,Equator,261.0,6.0,No Category,28699
4051,Suzuki,Equator,261.0,6.0,No Category,25699
4052,Suzuki,Equator,152.0,4.0,No Category,22799
4053,Suzuki,Equator,261.0,6.0,No Category,29550
4054,Suzuki,Equator,261.0,6.0,No Category,26299
4055,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",26270
4056,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",26170
4057,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",27920
4058,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",28170
4059,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",31920
4060,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",33670
4061,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",24520
4062,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",22120
4063,Chevrolet,Equinox,182.0,4.0,"Crossover,Flex Fuel",29920
4064,Chevrolet,Equinox,182.0,4.0,Crossover,22600
4065,Chevrolet,Equinox,182.0,4.0,Crossover,31490
4066,Chevrolet,Equinox,182.0,4.0,Crossover,29740
4067,Chevrolet,Equinox,182.0,4.0,Crossover,26960
4068,Chevrolet,Equinox,182.0,4.0,Crossover,28200
4069,Chevrolet,Equinox,182.0,4.0,Crossover,25210
4070,Chevrolet,Equinox,182.0,4.0,Crossover,26450
4071,Chevrolet,Equinox,182.0,4.0,Crossover,25510
4072,Chevrolet,Equinox,182.0,4.0,Crossover,27260
4073,Chevrolet,Equinox,182.0,4.0,Crossover,26750
4074,Chevrolet,Equinox,182.0,4.0,Crossover,23100
4075,Chevrolet,Equinox,182.0,4.0,Crossover,31790
4076,Chevrolet,Equinox,182.0,4.0,Crossover,30040
4077,Chevrolet,Equinox,182.0,4.0,Crossover,28500
4078,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",61250
4079,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",68500
4080,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",61500
4081,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",68750
4082,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",68750
4083,Hyundai,Equus,429.0,8.0,"Luxury,High-Performance",61500
4084,Lexus,ES 250,156.0,6.0,Luxury,2000
4085,Lexus,ES 250,156.0,6.0,Luxury,2000
4086,Lexus,ES 300h,200.0,4.0,"Luxury,Hybrid",40580
4087,Lexus,ES 300h,200.0,4.0,"Luxury,Hybrid",41020
4088,Lexus,ES 300h,200.0,4.0,"Luxury,Hybrid",41820
4089,Lexus,ES 300,210.0,6.0,Luxury,31505
4090,Lexus,ES 300,210.0,6.0,Luxury,31505
4091,Lexus,ES 300,210.0,6.0,Luxury,31725
4092,Lexus,ES 330,225.0,6.0,Luxury,31725
4093,Lexus,ES 330,225.0,6.0,Luxury,32175
4094,Lexus,ES 330,218.0,6.0,Luxury,32300
4095,Lexus,ES 350,268.0,6.0,"Luxury,Performance",37700
4096,Lexus,ES 350,268.0,6.0,"Luxury,Performance",40440
4097,Lexus,ES 350,268.0,6.0,"Luxury,Performance",38100
4098,Lexus,ES 350,268.0,6.0,"Luxury,Performance",38900
4099,Cadillac,Escalade ESV,420.0,8.0,"Flex Fuel,Luxury,Performance",85795
4100,Cadillac,Escalade ESV,420.0,8.0,"Flex Fuel,Luxury,Performance",83195
4101,Cadillac,Escalade ESV,420.0,8.0,"Flex Fuel,Luxury,Performance",78695
