Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
Volkswagen,2016,200.0,4.0,2.0,31995
Suzuki,2010,152.0,4.0,4.0,22075
Suzuki,2010,261.0,6.0,4.0,25645
Suzuki,2010,261.0,6.0,4.0,24775
Suzuki,2010,261.0,6.0,4.0,28850
Suzuki,2010,261.0,6.0,4.0,30900
Suzuki,2010,152.0,4.0,4.0,17520
Suzuki,2010,261.0,6.0,4.0,25125
Suzuki,2010,261.0,6.0,4.0,23245
Suzuki,2010,261.0,6.0,4.0,27825
Suzuki,2010,152.0,4.0,4.0,18825
Suzuki,2011,261.0,6.0,4.0,25979
Suzuki,2011,261.0,6.0,4.0,25279
Suzuki,2011,261.0,6.0,4.0,28279
Suzuki,2011,152.0,4.0,4.0,17595
Suzuki,2011,261.0,6.0,4.0,29150
Suzuki,2011,152.0,4.0,4.0,22479
Suzuki,2012,152.0,4.0,4.0,19299
Suzuki,2012,152.0,4.0,4.0,17899
Suzuki,2012,261.0,6.0,4.0,28699
Suzuki,2012,261.0,6.0,4.0,25699
Suzuki,2012,152.0,4.0,4.0,22799
Suzuki,2012,261.0,6.0,4.0,29550
Suzuki,2012,261.0,6.0,4.0,26299
Chevrolet,2015,182.0,4.0,4.0,26270
Chevrolet,2015,182.0,4.0,4.0,26170
Chevrolet,2015,182.0,4.0,4.0,27920
Chevrolet,2015,182.0,4.0,4.0,28170
Chevrolet,2015,182.0,4.0,4.0,31920
Chevrolet,2015,182.0,4.0,4.0,33670
Chevrolet,2015,182.0,4.0,4.0,24520
Chevrolet,2015,182.0,4.0,4.0,22120
Chevrolet,2015,182.0,4.0,4.0,29920
Chevrolet,2016,182.0,4.0,4.0,22600
Chevrolet,2016,182.0,4.0,4.0,31490
Chevrolet,2016,182.0,4.0,4.0,29740
Chevrolet,2016,182.0,4.0,4.0,26960
Chevrolet,2016,182.0,4.0,4.0,28200
Chevrolet,2016,182.0,4.0,4.0,25210
Chevrolet,2016,182.0,4.0,4.0,26450
Chevrolet,2017,182.0,4.0,4.0,25510
Chevrolet,2017,182.0,4.0,4.0,27260
Chevrolet,2017,182.0,4.0,4.0,26750
Chevrolet,2017,182.0,4.0,4.0,23100
Chevrolet,2017,182.0,4.0,4.0,31790
Chevrolet,2017,182.0,4.0,4.0,30040
Chevrolet,2017,182.0,4.0,4.0,28500
Hyundai,2014,429.0,8.0,4.0,61250
Hyundai,2014,429.0,8.0,4.0,68500
Hyundai,2015,429.0,8.0,4.0,61500
Hyundai,2015,429.0,8.0,4.0,68750
Hyundai,2016,429.0,8.0,4.0,68750
Hyundai,2016,429.0,8.0,4.0,61500
Lexus,2001,210.0,6.0,4.0,31505
Lexus,2002,210.0,6.0,4.0,31505
Lexus,2003,210.0,6.0,4.0,31725
Lexus,2004,225.0,6.0,4.0,31725
Lexus,2005,225.0,6.0,4.0,32175
Lexus,2006,218.0,6.0,4.0,32300
Lexus,2015,268.0,6.0,4.0,37700
Lexus,2015,268.0,6.0,4.0,40440
Lexus,2016,268.0,6.0,4.0,38100
Lexus,2017,268.0,6.0,4.0,38900
Cadillac,2015,420.0,8.0,4.0,74695
Cadillac,2015,420.0,8.0,4.0,75970
Cadillac,2016,420.0,8.0,4.0,75970
Cadillac,2011,403.0,8.0,4.0,67350
Cadillac,2011,403.0,8.0,4.0,69740
Cadillac,2011,403.0,8.0,4.0,62160
Cadillac,2012,403.0,8.0,4.0,69640
Cadillac,2012,403.0,8.0,4.0,63060
Cadillac,2012,403.0,8.0,4.0,67250
Cadillac,2013,403.0,8.0,4.0,69640
Cadillac,2013,403.0,8.0,4.0,63060
Cadillac,2013,403.0,8.0,4.0,67250
Cadillac,2011,332.0,8.0,4.0,74135
Cadillac,2012,332.0,8.0,4.0,73850
Cadillac,2013,332.0,8.0,4.0,74425
Cadillac,2015,420.0,8.0,4.0,71695
Cadillac,2015,420.0,8.0,4.0,72970
Cadillac,2015,420.0,8.0,4.0,75570
Cadillac,2015,420.0,8.0,4.0,75695
Cadillac,2015,420.0,8.0,4.0,74295
Cadillac,2016,420.0,8.0,4.0,75570
Cadillac,2016,420.0,8.0,4.0,72970
Cadillac,2017,420.0,8.0,4.0,75995
Cadillac,2017,420.0,8.0,4.0,73395
Ford,2009,177.0,4.0,4.0,33725
Ford,2009,177.0,4.0,4.0,31395
Ford,2010,177.0,4.0,4.0,34120
Ford,2010,177.0,4.0,4.0,31610
Ford,2011,177.0,4.0,4.0,34830
Ford,2011,177.0,4.0,4.0,32320
Ford,2015,178.0,4.0,4.0,29735
Ford,2015,178.0,4.0,4.0,25650
Ford,2015,178.0,4.0,4.0,27400
Ford,2015,168.0,4.0,4.0,23450
Ford,2015,178.0,4.0,4.0,31485
Ford,2016,178.0,4.0,4.0,27540
Ford,2016,178.0,4.0,4.0,25790
Ford,2016,178.0,4.0,4.0,29995
Ford,2016,168.0,4.0,4.0,23590
Ford,2016,178.0,4.0,4.0,31745
Ford,2017,168.0,4.0,4.0,23600
Ford,2001,130.0,4.0,2.0,12340
Ford,2002,130.0,4.0,2.0,14315
Ford,2002,130.0,4.0,2.0,12815
Ford,2002,110.0,4.0,4.0,15015
Ford,2002,130.0,4.0,2.0,13860
Ford,2002,110.0,4.0,4.0,14090
Ford,2003,130.0,4.0,2.0,13205
Ford,2003,130.0,4.0,2.0,14355
Ford,2003,130.0,4.0,2.0,14810
Suzuki,2000,122.0,4.0,4.0,2000
Suzuki,2000,95.0,4.0,4.0,2000
Suzuki,2000,122.0,4.0,4.0,2000
Suzuki,2001,122.0,4.0,4.0,14199
Suzuki,2001,122.0,4.0,4.0,16499
Suzuki,2001,122.0,4.0,4.0,15499
Suzuki,2001,122.0,4.0,4.0,14999
Suzuki,2001,122.0,4.0,4.0,16699
Suzuki,2001,122.0,4.0,4.0,15699
Suzuki,2001,122.0,4.0,4.0,13699
Suzuki,2001,122.0,4.0,4.0,15799
Suzuki,2001,122.0,4.0,4.0,13199
Suzuki,2001,122.0,4.0,4.0,14699
Suzuki,2001,122.0,4.0,4.0,15899
Suzuki,2001,122.0,4.0,4.0,14199
Suzuki,2001,122.0,4.0,4.0,14899
Suzuki,2001,122.0,4.0,4.0,14699
Suzuki,2001,122.0,4.0,4.0,13999
Suzuki,2001,122.0,4.0,4.0,14499
Suzuki,2001,122.0,4.0,4.0,15199
Suzuki,2002,122.0,4.0,4.0,13299
Suzuki,2002,122.0,4.0,4.0,16799
Suzuki,2002,122.0,4.0,4.0,14799
Suzuki,2002,122.0,4.0,4.0,14299
Suzuki,2002,122.0,4.0,4.0,13799
Suzuki,2002,122.0,4.0,4.0,14799
Suzuki,2002,122.0,4.0,4.0,16599
Suzuki,2002,122.0,4.0,4.0,15299
Suzuki,2002,122.0,4.0,4.0,14299
Suzuki,2002,122.0,4.0,4.0,15799
Volkswagen,2001,201.0,6.0,3.0,27700
Volkswagen,2001,201.0,6.0,3.0,26200
Volkswagen,2002,201.0,6.0,3.0,26200
Volkswagen,2002,201.0,6.0,3.0,27700
Volkswagen,2003,201.0,6.0,3.0,26200
Volkswagen,2003,201.0,6.0,3.0,27700
Lotus,2011,276.0,6.0,2.0,64000
Lotus,2011,276.0,6.0,2.0,65500
Lotus,2013,276.0,6.0,2.0,66800
Lotus,2013,276.0,6.0,2.0,68300
Lotus,2014,276.0,6.0,2.0,68750
Lotus,2014,276.0,6.0,2.0,69980
Infiniti,2008,297.0,6.0,4.0,31900
Infiniti,2008,297.0,6.0,4.0,36850
Infiniti,2008,297.0,6.0,4.0,33300
Infiniti,2008,297.0,6.0,4.0,35450
Infiniti,2009,297.0,6.0,4.0,35200
Infiniti,2009,297.0,6.0,4.0,37400
Infiniti,2009,297.0,6.0,4.0,36000
Infiniti,2009,297.0,6.0,4.0,33800
Infiniti,2010,297.0,6.0,4.0,33800
Infiniti,2010,297.0,6.0,4.0,37400
Infiniti,2010,297.0,6.0,4.0,35200
Infiniti,2010,297.0,6.0,4.0,36000
Lotus,2009,257.0,4.0,2.0,74995
Lotus,2009,240.0,4.0,2.0,65690
Lotus,2010,240.0,4.0,2.0,65690
Lotus,2011,240.0,4.0,2.0,65690
Lotus,2011,257.0,4.0,2.0,70750
Lotus,2011,257.0,4.0,2.0,74950
Infiniti,2011,297.0,6.0,4.0,35200
Infiniti,2011,297.0,6.0,4.0,36600
Infiniti,2011,297.0,6.0,4.0,37400
Infiniti,2011,297.0,6.0,4.0,38800
Infiniti,2012,297.0,6.0,4.0,38100
Infiniti,2012,297.0,6.0,4.0,37200
Infiniti,2012,297.0,6.0,4.0,35800
Infiniti,2012,297.0,6.0,4.0,39500
Infiniti,2013,325.0,6.0,4.0,36900
Infiniti,2013,325.0,6.0,4.0,38300
Infiniti,2013,325.0,6.0,4.0,39250
Infiniti,2013,325.0,6.0,4.0,40650
Ford,2016,365.0,6.0,4.0,58185
Ford,2016,365.0,6.0,4.0,62025
Ford,2016,365.0,6.0,4.0,62985
Ford,2016,365.0,6.0,4.0,59375
Ford,2016,365.0,6.0,4.0,66025
Ford,2016,365.0,6.0,4.0,57795
Ford,2016,365.0,6.0,4.0,60835
Ford,2016,365.0,6.0,4.0,64945
Ford,2016,365.0,6.0,4.0,45435
Ford,2016,365.0,6.0,4.0,63375
Ford,2016,365.0,6.0,4.0,48360
Ford,2016,365.0,6.0,4.0,60335
Ford,2016,365.0,6.0,4.0,48145
Ford,2016,365.0,6.0,4.0,62295
Ford,2016,365.0,6.0,4.0,55145
Ford,2016,365.0,6.0,4.0,51070
Ford,2016,365.0,6.0,4.0,41135
Ford,2016,365.0,6.0,4.0,47330
Ford,2016,365.0,6.0,4.0,44055
Ford,2016,365.0,6.0,4.0,44410
Ford,2017,365.0,6.0,4.0,58021
Ford,2017,365.0,6.0,4.0,49150
Ford,2017,365.0,6.0,4.0,62590
Ford,2017,365.0,6.0,4.0,63307
Ford,2017,365.0,6.0,4.0,65957
Ford,2017,365.0,6.0,4.0,58410
Ford,2017,365.0,6.0,4.0,46225
Ford,2017,365.0,6.0,4.0,59940
Ford,2017,365.0,6.0,4.0,51861
Ford,2017,365.0,6.0,4.0,61061
Ford,2017,365.0,6.0,4.0,65510
Ford,2017,365.0,6.0,4.0,66347
Ford,2017,365.0,6.0,4.0,62860
Ford,2017,365.0,6.0,4.0,48936
Ford,2017,365.0,6.0,4.0,55370
Ford,2017,365.0,6.0,4.0,68996
Ford,2008,292.0,8.0,4.0,31320
Ford,2008,292.0,8.0,4.0,31320
Ford,2008,210.0,6.0,4.0,30015
Ford,2008,210.0,6.0,4.0,27925
Ford,2008,210.0,6.0,4.0,25400
Ford,2008,292.0,8.0,4.0,28800
Ford,2008,210.0,6.0,4.0,30015
Ford,2008,292.0,8.0,4.0,26710
Ford,2008,210.0,6.0,4.0,27490
Ford,2008,292.0,8.0,4.0,29235
Ford,2009,292.0,8.0,4.0,31145
Ford,2009,210.0,6.0,4.0,29835
Ford,2009,210.0,6.0,4.0,28510
Ford,2009,292.0,8.0,4.0,33670
Ford,2009,292.0,8.0,4.0,33670
Ford,2009,292.0,8.0,4.0,29820
Ford,2009,292.0,8.0,4.0,31145
Ford,2009,292.0,8.0,4.0,27295
Ford,2009,210.0,6.0,4.0,32360
Ford,2009,210.0,6.0,4.0,25985
Ford,2009,210.0,6.0,4.0,32360
Ford,2010,210.0,6.0,4.0,33065
Ford,2010,210.0,6.0,4.0,35590
Ford,2010,210.0,6.0,4.0,28210
Ford,2010,210.0,6.0,4.0,35590
Ford,2010,210.0,6.0,4.0,30735
Ford,2001,203.0,6.0,2.0,24055
Ford,2001,203.0,6.0,2.0,21035
Ford,2002,203.0,6.0,2.0,24615
Ford,2002,203.0,6.0,2.0,24240
Ford,2002,203.0,6.0,2.0,21220
Ford,2002,203.0,6.0,2.0,26075
Ford,2002,203.0,6.0,2.0,22265
Ford,2002,203.0,6.0,2.0,23055
Ford,2002,203.0,6.0,2.0,27780
Ford,2002,203.0,6.0,2.0,25285
Ford,2003,203.0,6.0,2.0,23835
Ford,2003,203.0,6.0,2.0,25565
Ford,2003,203.0,6.0,2.0,22545
Ford,2003,203.0,6.0,2.0,25595
Ford,2003,203.0,6.0,2.0,28760
Ford,2003,203.0,6.0,2.0,24890
Ford,2003,203.0,6.0,2.0,26915
Ford,2003,203.0,6.0,2.0,21870
Ford,2015,290.0,6.0,4.0,33000
Ford,2015,290.0,6.0,4.0,40200
Ford,2015,290.0,6.0,4.0,38200
Ford,2015,290.0,6.0,4.0,32700
Ford,2015,290.0,6.0,4.0,30700
Ford,2015,365.0,6.0,4.0,43100
Ford,2015,290.0,6.0,4.0,35000
Ford,2016,290.0,6.0,4.0,35400
Ford,2016,290.0,6.0,4.0,41300
Ford,2016,365.0,6.0,4.0,52970
Ford,2016,365.0,6.0,4.0,43500
Ford,2016,290.0,6.0,4.0,31050
Ford,2016,290.0,6.0,4.0,33050
Ford,2016,290.0,6.0,4.0,43300
Ford,2016,290.0,6.0,4.0,33400
Ford,2017,365.0,6.0,4.0,53235
Ford,2017,290.0,6.0,4.0,33310
Ford,2017,280.0,4.0,4.0,41525
Ford,2017,290.0,6.0,4.0,33625
Ford,2017,290.0,6.0,4.0,31160
Ford,2017,365.0,6.0,4.0,45205
Ford,2017,290.0,6.0,4.0,35775
Ford,2017,280.0,4.0,4.0,43675
Chevrolet,2014,310.0,8.0,3.0,32760
Chevrolet,2014,195.0,6.0,3.0,27710
Chevrolet,2014,310.0,8.0,3.0,34525
Chevrolet,2014,285.0,8.0,3.0,34160
Chevrolet,2014,310.0,8.0,3.0,30970
Chevrolet,2014,285.0,8.0,3.0,36030
Chevrolet,2014,285.0,8.0,3.0,31865
Chevrolet,2015,285.0,8.0,3.0,32190
Chevrolet,2015,285.0,8.0,3.0,34485
Chevrolet,2015,285.0,8.0,3.0,35915
Chevrolet,2015,285.0,8.0,3.0,36700
Chevrolet,2015,285.0,8.0,3.0,36355
Chevrolet,2015,285.0,8.0,3.0,34015
Chevrolet,2016,285.0,8.0,3.0,37500
Chevrolet,2016,285.0,8.0,3.0,32990
Chevrolet,2016,285.0,8.0,3.0,35285
Chevrolet,2016,285.0,8.0,3.0,36715
Chevrolet,2016,285.0,8.0,3.0,34815
Chevrolet,2016,285.0,8.0,3.0,37155
Ford,2004,202.0,6.0,4.0,22295
Ford,2004,231.0,8.0,4.0,26160
Ford,2004,202.0,6.0,2.0,23830
Ford,2004,202.0,6.0,2.0,22315
Ford,2004,202.0,6.0,2.0,25730
Ford,2004,202.0,6.0,2.0,20490
Ford,2004,202.0,6.0,4.0,25160
Ford,2004,231.0,8.0,4.0,26460
Ford,2004,202.0,6.0,2.0,22615
Ford,2004,202.0,6.0,2.0,23160
Ford,2004,202.0,6.0,2.0,26575
Ford,2004,202.0,6.0,2.0,19910
Ford,2004,202.0,6.0,2.0,26030
Ford,2004,202.0,6.0,2.0,19610
Ford,2004,231.0,8.0,4.0,22595
Ford,2004,231.0,8.0,4.0,25460
Ford,2004,231.0,8.0,4.0,28975
Ford,2004,202.0,6.0,2.0,23285
Ford,2004,231.0,8.0,4.0,29275
Ford,2004,202.0,6.0,2.0,22985
Ford,2000,360.0,8.0,2.0,5860
Ford,2015,325.0,6.0,4.0,45090
Ford,2015,282.0,6.0,4.0,34205
Ford,2015,325.0,6.0,4.0,35310
Ford,2015,282.0,6.0,4.0,36555
Ford,2015,385.0,8.0,4.0,55305
Ford,2015,385.0,8.0,4.0,43785
Ford,2015,325.0,6.0,4.0,39310
Ford,2015,282.0,6.0,2.0,30975
Ford,2015,385.0,8.0,4.0,39485
Ford,2015,282.0,6.0,2.0,31320
Ford,2015,282.0,6.0,4.0,33515
Ford,2015,385.0,8.0,4.0,52545
Ford,2015,385.0,8.0,4.0,35360
Ford,2015,325.0,6.0,4.0,37665
Ford,2015,325.0,6.0,4.0,39610
Ford,2015,282.0,6.0,4.0,36055
Ford,2015,282.0,6.0,2.0,26030
Ford,2015,385.0,8.0,4.0,51585
Ford,2015,385.0,8.0,4.0,49120
Ford,2015,282.0,6.0,2.0,31625
Ford,2015,385.0,8.0,4.0,46140
Ford,2015,325.0,6.0,4.0,33655
Ford,2015,385.0,8.0,4.0,49420
Ford,2015,282.0,6.0,4.0,37630
Ford,2015,325.0,6.0,4.0,41970
Ford,2015,282.0,6.0,2.0,34745
Ford,2015,385.0,8.0,4.0,51885
Ford,2015,282.0,6.0,2.0,30675
Ford,2015,325.0,6.0,4.0,41670
Ford,2015,385.0,8.0,4.0,52845
Ford,2015,385.0,8.0,4.0,41840
Ford,2015,282.0,6.0,2.0,26330
Ford,2015,282.0,6.0,4.0,30090
Ford,2015,325.0,6.0,4.0,31200
Ford,2015,282.0,6.0,4.0,32545
Ford,2015,385.0,8.0,4.0,55010
Ford,2015,325.0,6.0,4.0,42735
Ford,2015,282.0,6.0,2.0,35045
Ford,2015,385.0,8.0,4.0,37815
Ford,2015,282.0,6.0,4.0,40050
Ford,2016,282.0,6.0,2.0,31185
Ford,2016,385.0,8.0,4.0,53775
Ford,2016,282.0,6.0,4.0,37140
Ford,2016,282.0,6.0,2.0,26540
Ford,2016,282.0,6.0,4.0,30600
Ford,2016,385.0,8.0,4.0,52815
Ford,2016,385.0,8.0,4.0,53475
Ford,2016,385.0,8.0,4.0,56235
Ford,2016,385.0,8.0,4.0,40070
Ford,2016,385.0,8.0,4.0,50050
Ford,2016,282.0,6.0,2.0,31905
Ford,2016,282.0,6.0,2.0,35330
Ford,2016,282.0,6.0,2.0,26840
Ford,2016,325.0,6.0,4.0,34165
Ford,2016,365.0,6.0,4.0,58885
Ford,2016,325.0,6.0,4.0,35895
Ford,2016,385.0,8.0,4.0,35870
Ford,2016,365.0,6.0,4.0,62310
Ford,2016,282.0,6.0,4.0,34790
Ford,2016,325.0,6.0,4.0,43490
Ford,2016,282.0,6.0,2.0,32210
Ford,2016,282.0,6.0,4.0,36565
Ford,2016,282.0,6.0,2.0,31485
Ford,2016,325.0,6.0,4.0,40365
Ford,2016,282.0,6.0,4.0,33055
Ford,2016,282.0,6.0,4.0,38215
Ford,2016,325.0,6.0,4.0,40065
Ford,2016,325.0,6.0,4.0,42725
Ford,2016,325.0,6.0,4.0,31710
Ford,2016,325.0,6.0,4.0,45845
Ford,2016,385.0,8.0,4.0,38325
Ford,2016,385.0,8.0,4.0,50350
Ford,2016,385.0,8.0,4.0,42425
Ford,2016,385.0,8.0,4.0,55940
Ford,2016,325.0,6.0,4.0,42425
Ford,2016,282.0,6.0,4.0,34025
Ford,2016,282.0,6.0,4.0,40635
Ford,2016,325.0,6.0,4.0,38250
Ford,2016,282.0,6.0,2.0,35630
Ford,2016,385.0,8.0,4.0,52515
Ford,2016,385.0,8.0,4.0,44540
Ford,2016,385.0,8.0,4.0,46895
Ford,2017,325.0,6.0,4.0,31710
Ford,2017,450.0,6.0,4.0,51310
Ford,2017,385.0,8.0,4.0,56260
Ford,2017,385.0,8.0,4.0,40070
Ford,2017,365.0,6.0,4.0,59600
Ford,2017,450.0,6.0,4.0,48325
Ford,2017,325.0,6.0,4.0,40365
Ford,2017,385.0,8.0,4.0,46895
Ford,2017,282.0,6.0,2.0,26540
Ford,2017,282.0,6.0,4.0,36565
Ford,2017,282.0,6.0,2.0,31905
Ford,2017,385.0,8.0,4.0,44540
Ford,2017,325.0,6.0,4.0,45845
Ford,2017,385.0,8.0,4.0,38325
Ford,2017,282.0,6.0,2.0,31185
Ford,2017,325.0,6.0,4.0,40065
Ford,2017,385.0,8.0,4.0,53704
Ford,2017,385.0,8.0,4.0,54004
Ford,2017,282.0,6.0,4.0,35055
Ford,2017,385.0,8.0,4.0,52835
Ford,2017,385.0,8.0,4.0,42425
Ford,2017,385.0,8.0,4.0,56555
Ford,2017,282.0,6.0,2.0,35630
Ford,2017,325.0,6.0,4.0,34165
Ford,2017,282.0,6.0,2.0,31485
Ford,2017,325.0,6.0,4.0,35895
Ford,2017,385.0,8.0,4.0,50280
Ford,2017,282.0,6.0,4.0,38215
Ford,2017,385.0,8.0,4.0,35870
Ford,2017,325.0,6.0,4.0,42425
Ford,2017,282.0,6.0,2.0,26840
Ford,2017,282.0,6.0,2.0,35330
Ford,2017,325.0,6.0,4.0,43490
Ford,2017,282.0,6.0,2.0,32210
Ford,2017,325.0,6.0,4.0,42725
Ford,2017,385.0,8.0,4.0,50580
Ford,2017,282.0,6.0,4.0,37140
Ford,2017,282.0,6.0,4.0,34790
Ford,2017,282.0,6.0,4.0,30600
Ford,2017,282.0,6.0,4.0,34025
Ford,2017,365.0,6.0,4.0,63025
Ford,2017,325.0,6.0,4.0,38250
Ford,2017,282.0,6.0,4.0,40635
Ford,2017,385.0,8.0,4.0,53135
Ford,2015,120.0,4.0,4.0,18405
Ford,2015,197.0,4.0,4.0,21435
Ford,2015,120.0,4.0,4.0,15685
Ford,2015,120.0,4.0,4.0,16085
Ford,2015,120.0,4.0,4.0,14455
Ford,2015,120.0,4.0,4.0,14855
Ford,2015,120.0,4.0,4.0,18805
Ford,2016,120.0,4.0,4.0,14880
Ford,2016,120.0,4.0,4.0,16110
Ford,2016,120.0,4.0,4.0,18830
Ford,2016,120.0,4.0,4.0,15810
Ford,2016,120.0,4.0,4.0,14580
Ford,2016,120.0,4.0,4.0,18530
Ford,2016,197.0,4.0,4.0,21460
Ford,2017,120.0,4.0,4.0,15660
Ford,2017,120.0,4.0,4.0,19420
Ford,2017,197.0,4.0,4.0,21610
Ford,2017,120.0,4.0,4.0,14430
Ford,2017,120.0,4.0,4.0,14130
Ford,2017,120.0,4.0,4.0,15360
Ford,2017,120.0,4.0,4.0,19120
Pontiac,2000,200.0,6.0,2.0,4677
Pontiac,2000,305.0,8.0,2.0,6175
Pontiac,2000,305.0,8.0,2.0,8548
Pontiac,2000,305.0,8.0,2.0,9567
Pontiac,2000,200.0,6.0,2.0,5844
Pontiac,2001,310.0,8.0,2.0,24035
Pontiac,2001,200.0,6.0,2.0,25475
Pontiac,2001,310.0,8.0,2.0,31215
Pontiac,2001,200.0,6.0,2.0,18855
Pontiac,2001,310.0,8.0,2.0,27145
Pontiac,2002,310.0,8.0,2.0,32095
Pontiac,2002,310.0,8.0,2.0,25995
Pontiac,2002,310.0,8.0,2.0,28025
Pontiac,2002,200.0,6.0,2.0,20050
Pontiac,2002,200.0,6.0,2.0,26965
Honda,2015,130.0,4.0,4.0,15650
Honda,2015,130.0,4.0,4.0,17560
Honda,2016,130.0,4.0,4.0,17800
Honda,2016,130.0,4.0,4.0,15890
Honda,2017,130.0,4.0,4.0,17900
Honda,2017,130.0,4.0,4.0,15990
Ford,2005,203.0,6.0,4.0,24165
Ford,2005,203.0,6.0,4.0,23965
Ford,2005,203.0,6.0,4.0,26290
Ford,2005,203.0,6.0,4.0,22165
Ford,2005,203.0,6.0,4.0,28090
Ford,2005,203.0,6.0,4.0,25965
Ford,2006,203.0,6.0,4.0,24230
Ford,2006,203.0,6.0,4.0,22230
Ford,2006,203.0,6.0,4.0,28230
Ford,2006,203.0,6.0,4.0,24080
Ford,2006,203.0,6.0,4.0,26380
Ford,2006,203.0,6.0,4.0,26080
Ford,2007,203.0,6.0,4.0,28460
Ford,2007,203.0,6.0,4.0,24885
Ford,2007,203.0,6.0,4.0,23035
Ford,2007,203.0,6.0,4.0,26610
Toyota,2012,260.0,6.0,4.0,27705
Toyota,2012,260.0,6.0,4.0,27295
Toyota,2012,260.0,6.0,4.0,26115
Toyota,2013,260.0,6.0,4.0,27030
Toyota,2013,260.0,6.0,4.0,28620
Toyota,2013,260.0,6.0,4.0,28210
Toyota,2014,260.0,6.0,4.0,29270
Toyota,2014,260.0,6.0,4.0,27680
Toyota,2014,260.0,6.0,4.0,28860
Ford,2015,287.0,6.0,4.0,32100
Ford,2015,287.0,6.0,4.0,29100
Ford,2015,287.0,6.0,4.0,37700
Ford,2015,287.0,6.0,4.0,39650
Ford,2015,287.0,6.0,4.0,34050
Ford,2015,365.0,6.0,4.0,42400
Ford,2016,365.0,6.0,4.0,42600
Ford,2016,287.0,6.0,4.0,32300
Ford,2016,287.0,6.0,4.0,29600
Ford,2016,287.0,6.0,4.0,34250
Ford,2016,287.0,6.0,4.0,39750
Ford,2016,287.0,6.0,4.0,37800
Ford,2017,365.0,6.0,4.0,43030
Ford,2017,287.0,6.0,4.0,40180
Ford,2017,287.0,6.0,4.0,32730
Ford,2017,287.0,6.0,4.0,38230
Ford,2017,287.0,6.0,4.0,30025
Ford,2017,287.0,6.0,4.0,34680
Ford,2017,350.0,4.0,4.0,36120
Ford,2015,252.0,4.0,4.0,24370
Ford,2016,252.0,4.0,4.0,24425
Ford,2017,252.0,4.0,4.0,24775
Ford,2015,160.0,4.0,4.0,18460
Ford,2015,160.0,4.0,4.0,18960
Ford,2015,160.0,4.0,4.0,23170
Ford,2015,160.0,4.0,4.0,17170
Ford,2015,160.0,4.0,4.0,23670
Ford,2016,160.0,4.0,4.0,18515
Ford,2016,160.0,4.0,4.0,23725
Ford,2016,160.0,4.0,4.0,23225
Ford,2016,160.0,4.0,4.0,19015
Ford,2016,160.0,4.0,4.0,17225
Ford,2017,160.0,4.0,4.0,21675
Ford,2017,123.0,3.0,4.0,18175
Ford,2017,160.0,4.0,4.0,16775
Ford,2017,160.0,4.0,4.0,24075
Ford,2017,160.0,4.0,4.0,23575
Ford,2017,160.0,4.0,4.0,21175
Ford,2017,160.0,4.0,4.0,19765
Suzuki,2006,126.0,4.0,4.0,16699
Suzuki,2006,126.0,4.0,4.0,13799
Suzuki,2006,126.0,4.0,4.0,14499
Suzuki,2006,126.0,4.0,4.0,15099
Suzuki,2006,126.0,4.0,4.0,15999
Suzuki,2006,126.0,4.0,4.0,15399
Suzuki,2006,126.0,4.0,4.0,14699
Suzuki,2006,126.0,4.0,4.0,15799
Suzuki,2007,127.0,4.0,4.0,16349
Suzuki,2007,127.0,4.0,4.0,14899
Suzuki,2007,127.0,4.0,4.0,15399
Suzuki,2007,127.0,4.0,4.0,15099
Suzuki,2007,127.0,4.0,4.0,16499
Suzuki,2007,127.0,4.0,4.0,15449
Suzuki,2007,127.0,4.0,4.0,13999
Suzuki,2007,127.0,4.0,4.0,14349
Suzuki,2007,127.0,4.0,4.0,16049
Suzuki,2007,127.0,4.0,4.0,14499
Suzuki,2007,127.0,4.0,4.0,14949
Suzuki,2007,127.0,4.0,4.0,15999
Suzuki,2007,127.0,4.0,4.0,16949
Suzuki,2007,127.0,4.0,4.0,15249
Suzuki,2007,127.0,4.0,4.0,15849
Suzuki,2007,127.0,4.0,4.0,15599
Suzuki,2008,127.0,4.0,4.0,15589
Suzuki,2008,127.0,4.0,4.0,16489
Suzuki,2008,127.0,4.0,4.0,17689
Suzuki,2008,127.0,4.0,4.0,16989
Suzuki,2008,127.0,4.0,4.0,16089
Suzuki,2008,127.0,4.0,4.0,16789
Suzuki,2008,127.0,4.0,4.0,14489
Suzuki,2008,127.0,4.0,4.0,15889
Suzuki,2008,127.0,4.0,4.0,14989
Suzuki,2008,127.0,4.0,4.0,15389
Subaru,2015,250.0,4.0,4.0,33095
Subaru,2015,170.0,4.0,4.0,25095
Subaru,2015,170.0,4.0,4.0,24595
Subaru,2015,170.0,4.0,4.0,28095
Subaru,2015,170.0,4.0,4.0,30095
Subaru,2015,170.0,4.0,4.0,22195
Subaru,2015,250.0,4.0,4.0,28495
Subaru,2015,170.0,4.0,4.0,23195
Subaru,2016,170.0,4.0,4.0,28795
Subaru,2016,170.0,4.0,4.0,25295
Subaru,2016,170.0,4.0,4.0,23395
Subaru,2016,250.0,4.0,4.0,29195
Subaru,2016,170.0,4.0,4.0,22395
Subaru,2016,250.0,4.0,4.0,33795
Subaru,2016,170.0,4.0,4.0,25795
Subaru,2016,170.0,4.0,4.0,30795
Subaru,2017,250.0,4.0,4.0,34295
